chirp_mass_true,chirp_mass_pred,sigma_chirp_mass_pred,chirp_mass_residual,chirp_mass_zscore
1.0413122,1.5552337,0.38643062,0.5139215,1.3299192
1.226925,1.5554388,0.3862959,0.32851374,0.85041994
1.3668829,1.555233,0.38643065,0.18835008,0.4874098
1.7864404,1.555233,0.38643056,-0.23120737,-0.5983154
1.4201503,1.5552316,0.38643038,0.13508129,0.34956178
1.5660429,1.5554389,0.386296,-0.010604024,-0.027450515
2.1011767,1.555234,0.38643068,-0.5459428,-1.4127833
1.5021291,1.5554386,0.386296,0.05330956,0.13800184
1.9847181,1.555438,0.38629588,-0.42928004,-1.1112726
1.4214193,1.5552326,0.38643065,0.13381338,0.34628046
1.7350315,1.5554378,0.3862959,-0.17959368,-0.4649122
1.4563942,1.555439,0.38629594,0.0990448,0.25639617
1.3209866,1.5552331,0.38643062,0.23424649,0.60617995
1.5261692,1.5554383,0.3862959,0.0292691,0.0757686
1.5135505,1.5554395,0.38629603,0.041888952,0.10843744
1.2791573,1.5552326,0.38643065,0.27607536,0.7144241
1.2844737,1.5552342,0.38643074,0.27076054,0.7006703
1.5597441,1.5552332,0.38643065,-0.0045108795,-0.0116731925
1.2456689,1.5554388,0.38629594,0.30976987,0.8018978
1.6753839,1.5554388,0.38629594,-0.11994517,-0.3105007
1.4784524,1.5552301,0.38643017,0.0767777,0.19868453
1.8713604,1.5554382,0.3862959,-0.31592226,-0.8178245
1.3594841,1.5554392,0.38629603,0.19595516,0.5072668
1.7931979,1.5554389,0.38629594,-0.237759,-0.61548406
1.7081093,1.5554385,0.38629594,-0.15267074,-0.39521703
1.2396367,1.5554386,0.38629594,0.31580198,0.81751305
1.2531714,1.5552335,0.38643068,0.30206203,0.781672
1.5986589,1.5554395,0.38629603,-0.043219447,-0.11188167
1.4041796,1.555438,0.38629577,0.15125847,0.3915613
1.2465732,1.5552326,0.38643065,0.30865943,0.7987447
1.0942984,1.5554376,0.3862959,0.4611392,1.193746
1.5878783,1.555439,0.386296,-0.03243935,-0.083975375
1.6591809,1.5554385,0.38629583,-0.10374236,-0.26855677
0.94602686,1.5552304,0.38643008,0.6092035,1.5764909
1.2689533,1.5552326,0.38643065,0.28627932,0.74082977
1.4123182,1.5552323,0.38643053,0.14291406,0.36983117
1.3325167,1.5552337,0.38643068,0.22271705,0.57634413
1.2429947,1.555234,0.38643068,0.3122393,0.80800855
1.5349866,1.5554395,0.38629615,0.020452857,0.052946053
2.1115038,1.555233,0.38643062,-0.55627084,-1.4395102
1.3525897,1.5554388,0.3862959,0.20284903,0.52511305
1.4635475,1.5552304,0.38643005,0.09168291,0.23725615
1.0506525,1.5552311,0.38643032,0.5045786,1.3057427
1.4442514,1.555234,0.38643074,0.11098254,0.28719905
1.5350595,1.5554397,0.38629612,0.020380259,0.052758124
1.453108,1.555439,0.386296,0.10233104,0.2649032
1.5738752,1.5554386,0.38629583,-0.018436551,-0.04772651
1.3518792,1.5554389,0.386296,0.20355964,0.5269525
1.2729545,1.555438,0.38629583,0.28248358,0.7312623
1.408626,1.5554382,0.38629583,0.1468122,0.38005123
1.4048951,1.555232,0.38643053,0.15033698,0.3890401
0.98810893,1.555233,0.38643056,0.56712407,1.4675963
1.7282183,1.5552256,0.38642952,-0.1729927,-0.4476695
1.5964274,1.5552335,0.3864308,-0.041193962,-0.106601134
1.4662354,1.5552328,0.38643062,0.088997364,0.2303062
2.1155906,1.5554382,0.38629588,-0.5601524,-1.4500605
1.8078555,1.5552335,0.38643077,-0.252622,-0.6537316
1.867094,1.5552328,0.38643065,-0.31186128,-0.8070304
1.9469863,1.5552326,0.38643053,-0.39175367,-1.0137751
1.2395911,1.5554383,0.3862959,0.31584716,0.81763005
1.5396042,1.5552328,0.38643065,0.015628576,0.040443417
1.370363,1.5552335,0.38643062,0.18487048,0.47840536
1.3280334,1.5554383,0.3862959,0.22740483,0.5886804
1.257935,1.5552335,0.38643074,0.29729843,0.7693447
1.3381798,1.5552332,0.38643074,0.21705341,0.56168777
1.8245069,1.5552318,0.38643032,-0.26927507,-0.696827
1.5491331,1.5552335,0.38643065,0.006100416,0.015786575
1.3420999,1.5552331,0.38643074,0.21313322,0.5515431
1.8481255,1.555233,0.38643053,-0.29289246,-0.75794333
1.6166544,1.5552332,0.38643074,-0.061421156,-0.1589448
1.283193,1.5554376,0.3862959,0.27224457,0.70475656
1.8236272,1.5554382,0.38629583,-0.26818907,-0.6942583
1.4288592,1.5554389,0.38629594,0.12657964,0.3276753
1.5706933,1.5552332,0.3864304,-0.015460014,-0.04000724
1.7213349,1.5552337,0.38643077,-0.16610122,-0.42983434
1.6156886,1.5554382,0.38629583,-0.0602504,-0.15596959
1.4233463,1.5552328,0.38643068,0.13188648,0.34129402
1.9935335,1.5552335,0.38643062,-0.4383,-1.1342269
1.5239246,1.5552318,0.38643038,0.03130722,0.08101646
1.4006516,1.5552335,0.38643062,0.1545819,0.40002498
1.6804153,1.5552323,0.38643065,-0.12518299,-0.32394683
1.5299009,1.555439,0.38629603,0.025538087,0.06611014
1.314658,1.5552286,0.38642988,0.24057055,0.62254643
1.38983,1.5552335,0.38643068,0.16540349,0.42802885
1.0603057,1.5554391,0.38629594,0.4951334,1.2817463
1.2998893,1.5554382,0.3862959,0.25554883,0.66153646
1.8621333,1.5554392,0.38629606,-0.30669403,-0.7939352
1.369761,1.5552335,0.38643056,0.18547249,0.4799633
1.2908287,1.5552337,0.3864309,0.264405,0.6842233
1.8392788,1.5552337,0.3864308,-0.2840451,-0.73504776
1.4529748,1.555439,0.38629603,0.1024642,0.26524788
1.518238,1.5552323,0.38643056,0.036994338,0.09573347
1.4793949,1.5552335,0.38643056,0.075838566,0.19625406
1.6432967,1.5552211,0.38642925,-0.08807564,-0.22792177
1.9921691,1.555234,0.38643056,-0.4369352,-1.1306952
1.4053035,1.5554383,0.38629588,0.1501348,0.38865235
1.0375744,1.5554383,0.38629588,0.51786387,1.3405886
1.8403704,1.5554385,0.38629612,-0.2849319,-0.7375997
1.8732512,1.5554395,0.386296,-0.31781173,-0.8227155
1.0484899,1.5552317,0.3864305,0.50674176,1.31134
1.1090162,1.555438,0.38629588,0.44642186,1.1556475
1.4599558,1.5552335,0.38643056,0.09527767,0.24655831
1.5903072,1.5552318,0.3864304,-0.035075426,-0.09076777
1.769249,1.5554383,0.38629606,-0.21381068,-0.55348915
1.2438605,1.5554383,0.3862959,0.3115778,0.80657804
1.481419,1.555438,0.38629588,0.074019074,0.19161238
1.6321958,1.5552337,0.38643068,-0.07696211,-0.1991615
1.2929511,1.5552337,0.3864308,0.2622826,0.67873114
1.3045546,1.5552316,0.3864305,0.250677,0.64869875
1.5174303,1.5552322,0.38643053,0.03780186,0.09782317
1.2749356,1.5552326,0.38643053,0.28029704,0.7253491
1.8340664,1.5554391,0.386296,-0.27862728,-0.7212792
1.2299733,1.555233,0.38643056,0.3252597,0.8417028
1.4032493,1.5552325,0.38643056,0.15198326,0.39330032
1.7119675,1.5554385,0.38629594,-0.15652895,-0.40520474
1.6490626,1.5552342,0.38643068,-0.09382844,-0.24280794
2.0748303,1.555439,0.38629594,-0.5193913,-1.3445425
1.4061656,1.5552329,0.38643074,0.14906728,0.3857542
1.3510507,1.5552335,0.38643074,0.20418274,0.5283812
1.3988189,1.5554384,0.38629583,0.15661955,0.4054394
1.3018147,1.5552342,0.38643065,0.25341952,0.6557956
1.4021456,1.5554382,0.38629577,0.15329254,0.39682686
0.90439004,1.5552335,0.38643065,0.65084344,1.6842438
1.6709127,1.555438,0.3862957,-0.1154747,-0.29892826
2.095066,1.5554373,0.3862959,-0.53962874,-1.396931
1.2261338,1.5552337,0.38643074,0.3290999,0.85164005
1.4029473,1.5554385,0.386296,0.15249121,0.39475223
1.4672508,1.555232,0.38643008,0.087981224,0.22767696
1.6799889,1.5552337,0.38643068,-0.124755144,-0.32283965
1.3697313,1.5552323,0.38643056,0.18550098,0.48003703
1.9395174,1.5554383,0.38629594,-0.3840791,-0.99426126
1.4909801,1.555231,0.38643032,0.06425083,0.16626756
1.3292114,1.555438,0.38629583,0.22622669,0.58563066
1.3407849,1.555438,0.38629583,0.21465313,0.5556703
1.7852738,1.555438,0.38629583,-0.22983575,-0.59497344
1.500939,1.555439,0.386296,0.054499984,0.14108348
1.6783187,1.555438,0.386296,-0.1228807,-0.31809983
1.2940902,1.555438,0.38629588,0.2613479,0.6765485
1.5772538,1.5554391,0.386296,-0.021814704,-0.05647147
1.542628,1.5554397,0.386296,0.012811661,0.0331654
1.6451982,1.5554391,0.38629594,-0.08975911,-0.23235841
1.3828305,1.5552335,0.38643062,0.17240298,0.44614214
1.6168504,1.5554383,0.3862959,-0.061412096,-0.15897682
1.0249406,1.5552335,0.38643053,0.53029287,1.3722851
1.4083052,1.5552328,0.38643062,0.1469276,0.38021725
1.1702709,1.555234,0.38643065,0.38496304,0.9962021
1.5743504,1.5554383,0.38629588,-0.018912077,-0.04895749
1.1513225,1.5552317,0.3864305,0.4039092,1.0452312
1.5686358,1.5554391,0.38629594,-0.013196707,-0.034162167
1.3453772,1.5552328,0.38643062,0.20985556,0.54306144
1.3292452,1.5554383,0.38629583,0.22619307,0.58554363
1.6536204,1.5554388,0.38629603,-0.098181605,-0.25416157
1.2129015,1.555439,0.386296,0.34253752,0.8867229
1.5307758,1.5554388,0.38629577,0.024662971,0.063844785
1.0899988,1.5552323,0.38643053,0.46523345,1.2039251
2.0457869,1.555231,0.38643032,-0.49055588,-1.269455
2.090588,1.5552335,0.38643068,-0.5353546,-1.3853832
1.5955026,1.555234,0.38643065,-0.04026866,-0.10420669
1.548231,1.555233,0.38643056,0.007001996,0.018119674
1.3939885,1.5552332,0.38643065,0.16124475,0.41726696
1.9485784,1.5554373,0.38629577,-0.39314103,-1.0177202
1.6470306,1.5554383,0.3862959,-0.09159231,-0.23710401
1.3273442,1.5554383,0.38629583,0.2280941,0.59046483
1.569763,1.555438,0.38629583,-0.0143249035,-0.037082728
1.2705147,1.55544,0.38629618,0.28492522,0.73758227
1.6626724,1.5554382,0.3862959,-0.10723424,-0.2775961
1.0011089,1.5552317,0.3864304,0.5541228,1.4339523
1.6319823,1.5554385,0.38629606,-0.07654381,-0.19814804
1.3419851,1.5554385,0.3862959,0.21345341,0.5525645
1.7263641,1.555234,0.3864308,-0.17113018,-0.44284818
1.2831634,1.5552335,0.3864309,0.27207005,0.70405877
1.5386269,1.5552318,0.38643056,0.0166049,0.042969946
1.6444095,1.5552251,0.3864294,-0.0891844,-0.23079094
1.7102007,1.5552335,0.38643056,-0.15496719,-0.40102208
1.7214396,1.5554386,0.3862959,-0.16600096,-0.42972487
1.2639204,1.5554383,0.3862959,0.29151785,0.75464904
1.6193963,1.5554384,0.3862959,-0.06395793,-0.16556719
1.5176238,1.5554392,0.386296,0.03781545,0.097892426
1.5173733,1.5554383,0.38629588,0.038064957,0.09853835
1.3489597,1.5552332,0.3864305,0.20627356,0.53379214
1.3898652,1.5554388,0.3862959,0.1655736,0.42861855
1.0852513,1.5554383,0.38629588,0.47018695,1.2171679
1.3112602,1.5552335,0.38643056,0.24397326,0.6313508
1.3388466,1.555438,0.38629583,0.21659148,0.56068814
1.5068487,1.5554373,0.38629577,0.048588634,0.12578091
1.4153498,1.5554382,0.38629588,0.14008832,0.36264512
1.0363804,1.555438,0.38629577,0.51905763,1.3436793
1.3561072,1.555439,0.386296,0.19933176,0.51600784
1.3256832,1.5552324,0.38643065,0.22954917,0.59402424
1.7976934,1.5554383,0.38629588,-0.24225509,-0.6271232
1.8125907,1.5554404,0.38629627,-0.2571503,-0.66568154
1.7458949,1.5552335,0.38643056,-0.19066143,-0.4933912
1.7011365,1.5552323,0.38643065,-0.14590418,-0.37756887
1.2204157,1.5552337,0.38643077,0.334818,0.86643726
1.8760132,1.5552323,0.38643062,-0.32078087,-0.83011246
1.7185609,1.555234,0.38643056,-0.16332698,-0.42265543
1.4026041,1.5554388,0.386296,0.15283465,0.3956413
1.7905366,1.5554383,0.38629577,-0.23509836,-0.6085968
1.2915223,1.555439,0.386296,0.26391673,0.6831982
2.0138745,1.5554378,0.38629603,-0.45843673,-1.1867498
1.0823771,1.5552335,0.3864305,0.4728564,1.2236519
1.5632583,1.555233,0.38643065,-0.008025289,-0.020767733
1.5355699,1.5554392,0.38629606,0.019869328,0.05143549
1.5460038,1.5552335,0.38643053,0.00922966,0.023884397
1.2111316,1.5552332,0.38643077,0.34410167,0.8904614
2.083887,1.555439,0.38629594,-0.5284481,-1.3679878
1.5186836,1.5552295,0.3864302,0.036545992,0.094573334
1.2790374,1.5554386,0.38629583,0.27640128,0.7155171
1.538518,1.555438,0.3862957,0.01692009,0.043800876
1.3251559,1.5554383,0.386296,0.23028243,0.5961295
1.6690276,1.555231,0.3864302,-0.11379659,-0.2944816
2.0316882,1.5554383,0.3862959,-0.47624993,-1.232863
1.4879084,1.5552301,0.38643008,0.06732178,0.17421463
1.4101139,1.5554389,0.38629594,0.14532495,0.37620106
1.4419016,1.5552335,0.38643077,0.113331914,0.2932787
1.2750312,1.5554404,0.3862963,0.28040922,0.72589153
1.6145774,1.555234,0.3864309,-0.059343457,-0.1535681
2.1124089,1.5554388,0.38629603,-0.5569701,-1.441822
1.3734211,1.5554392,0.386296,0.18201816,0.4711883
1.8009164,1.5554385,0.3862959,-0.24547791,-0.635466
1.6504955,1.5554402,0.38629615,-0.09505534,-0.24606857
1.68697,1.555438,0.386296,-0.13153195,-0.34049526
1.0324075,1.5552326,0.38643062,0.5228251,1.3529599
1.3001219,1.5552318,0.38643032,0.2551099,0.6601705
1.8069372,1.555438,0.38629577,-0.25149918,-0.6510534
1.6037958,1.5554383,0.386296,-0.048357487,-0.12518246
1.4953817,1.5554385,0.38629594,0.060056806,0.15546839
1.4032664,1.5554382,0.38629583,0.15217173,0.39392537
1.1184996,1.5552332,0.38643062,0.4367336,1.1301734
1.4172301,1.5554394,0.38629612,0.13820922,0.35778052
1.4356693,1.555233,0.3864304,0.1195637,0.3094055
1.5051193,1.555438,0.38629577,0.050318718,0.13025956
1.7136241,1.5554392,0.38629603,-0.15818489,-0.40949136
1.1727587,1.5552304,0.3864302,0.38247168,0.98975617
1.4666357,1.5554388,0.38629594,0.08880305,0.22988348
1.4546673,1.5552337,0.3864309,0.10056639,0.26024416
2.0142765,1.555232,0.38643053,-0.45904446,-1.1879094
1.9742138,1.5552332,0.38643077,-0.4189806,-1.084232
1.3468022,1.5552325,0.38643062,0.20843029,0.5393731
1.0569388,1.5552328,0.3864305,0.498294,1.2894789
1.5935047,1.5552342,0.38643065,-0.038270473,-0.099035814
1.9026519,1.5552324,0.38643062,-0.3474195,-0.89904755
1.3346956,1.5552318,0.3864304,0.22053623,0.570701
2.013491,1.5552328,0.38643056,-0.45825815,-1.1858745
1.707001,1.5554383,0.38629588,-0.15156269,-0.3923487
1.6049953,1.5552335,0.38643065,-0.049761772,-0.12877284
1.3704543,1.5552332,0.38643053,0.18477893,0.47816855
0.9804307,1.5552335,0.38643062,0.57480276,1.4874669
1.8857155,1.5554389,0.38629594,-0.3302766,-0.8549834
1.4405979,1.555438,0.38629577,0.11484015,0.29728556
1.4524614,1.5552263,0.38642997,0.102764964,0.26593426
1.4098451,1.5554384,0.38629588,0.14559329,0.3768958
1.6346996,1.5552291,0.38643005,-0.079470515,-0.20565304
1.7145308,1.5552322,0.38643053,-0.15929866,-0.41223103
1.1651491,1.5552326,0.38643062,0.39008355,1.009453
1.2974728,1.5552337,0.38643068,0.25776088,0.66703004
1.4993473,1.5552332,0.38643053,0.05588591,0.14462085
1.5756931,1.5552332,0.38643053,-0.02045989,-0.052945845
1.9139413,1.5554383,0.38629588,-0.35850298,-0.92805284
1.5859417,1.5554383,0.38629603,-0.030503392,-0.07896377
1.2281011,1.5554386,0.3862959,0.3273375,0.84737504
1.6431994,1.5552332,0.38643068,-0.0879662,-0.22763774
1.5228328,1.5552335,0.38643053,0.032400727,0.08384619
2.0035362,1.5554389,0.38629594,-0.44809735,-1.1599846
1.5567758,1.5552311,0.38643017,-0.001544714,-0.003997395
1.6940153,1.5552331,0.38643068,-0.13878214,-0.35913852
1.8529463,1.5554388,0.3862959,-0.29750752,-0.7701545
1.7275047,1.555233,0.38643056,-0.17227173,-0.44580254
1.1588106,1.555227,0.38642973,0.39641643,1.0258435
1.9697037,1.555231,0.38643008,-0.4144727,-1.0725684
1.4644828,1.555438,0.38629583,0.09095526,0.23545493
1.0801677,1.5552337,0.38643077,0.47506607,1.2293692
1.4809933,1.5554379,0.3862957,0.07444465,0.19271415
1.2810425,1.5554386,0.38629603,0.27439618,0.7103262
1.7422386,1.5552317,0.38643038,-0.18700695,-0.48393437
1.6771264,1.5554392,0.38629603,-0.121687174,-0.31501016
1.7726172,1.5554383,0.3862959,-0.21717894,-0.5622088
1.3632886,1.5552305,0.38643008,0.19194186,0.49670526
1.293823,1.555438,0.38629588,0.26161504,0.67724
1.4617634,1.5554377,0.3862959,0.0936743,0.24249364
1.2115271,1.5552325,0.38643068,0.34370542,0.8894361
1.535891,1.555232,0.3864305,0.019340992,0.050050378
1.3160555,1.555233,0.38643065,0.23917747,0.6189402
1.9935398,1.5554382,0.38629588,-0.43810165,-1.134109
1.4723676,1.5552324,0.38643065,0.08286476,0.21443631
1.3565826,1.5554388,0.38629606,0.19885612,0.51477647
0.90503913,1.5554382,0.38629583,0.650399,1.6836812
1.13548,1.5552337,0.38643062,0.41975367,1.0862329
1.3557842,1.5554384,0.38629594,0.19965422,0.51684266
1.393874,1.5552317,0.38643038,0.16135764,0.41755942
1.2208028,1.5552344,0.38643065,0.33443165,0.8654377
1.4271022,1.5552323,0.38643053,0.12813008,0.33157337
1.1933603,1.5552342,0.38643062,0.36187387,0.9364523
1.0793716,1.5554392,0.38629603,0.47606766,1.2323908
1.4286653,1.5552335,0.38643074,0.1265682,0.3275314
1.351419,1.5554383,0.38629577,0.20401931,0.52814275
1.1396818,1.5552315,0.3864303,0.41554964,1.0753547
1.4038149,1.555234,0.38643065,0.15141904,0.39184016
1.3647757,1.5552318,0.3864305,0.19045615,0.49286005
1.427448,1.5554382,0.38629583,0.12799013,0.33132672
1.4955581,1.555438,0.38629583,0.0598799,0.15501048
1.4419936,1.5554384,0.38629594,0.113444805,0.2936733
1.4254798,1.555234,0.38643062,0.12975419,0.33577615
1.3121313,1.55523,0.38643017,0.24309874,0.6290884
1.8809798,1.5554383,0.38629594,-0.3255415,-0.84272563
1.9224306,1.5552342,0.38643068,-0.36719644,-0.9502259
1.517966,1.5552324,0.38643062,0.037266374,0.096437424
1.6088753,1.5552335,0.3864308,-0.053641796,-0.13881347
1.433767,1.5552313,0.3864302,0.12146437,0.31432423
1.6272478,1.5552319,0.38643023,-0.07201588,-0.18636192
1.3836626,1.5552315,0.38643023,0.17156887,0.4439841
1.4824747,1.5554379,0.3862959,0.07296324,0.18887913
1.2045445,1.5554383,0.38629583,0.35089374,0.908355
2.065031,1.5552326,0.38643065,-0.5097984,-1.3192494
1.2845107,1.555438,0.38629588,0.2709273,0.70134664
1.7398667,1.5552335,0.38643065,-0.18463326,-0.47779143
1.3566804,1.5554383,0.386296,0.19875789,0.51452225
1.747835,1.5554407,0.38629618,-0.19239438,-0.49804887
1.2041259,1.555438,0.3862959,0.35131216,0.90943795
1.3373477,1.555233,0.38643056,0.21788526,0.5638406
1.8677776,1.5554394,0.38629606,-0.31233823,-0.80854625
1.4070363,1.5554384,0.38629588,0.1484021,0.3841669
1.5296986,1.555232,0.3864304,0.025533438,0.066075124
1.3397499,1.5552335,0.38643074,0.21548355,0.5576253
1.7253039,1.555439,0.38629594,-0.1698649,-0.43972737
1.2186,1.5552337,0.38643068,0.33663368,0.871136
1.6977189,1.5552329,0.38643065,-0.14248598,-0.36872327
2.0332375,1.5552312,0.3864303,-0.47800624,-1.2369792
1.2796336,1.5552335,0.38643068,0.27559984,0.7131935
1.8835565,1.5554379,0.386296,-0.32811856,-0.8493967
1.3982813,1.5552307,0.38643008,0.1569494,0.40615213
1.5470464,1.55544,0.38629603,0.008393526,0.021728221
1.1394137,1.5552328,0.38643062,0.41581905,1.076051
1.3688595,1.5552309,0.38643032,0.18637133,0.4822896
1.4691308,1.5552331,0.38643068,0.08610237,0.22281452
1.6610359,1.5554382,0.38629583,-0.105597734,-0.27335978
1.7773111,1.5554383,0.3862959,-0.2218728,-0.5743597
1.2294015,1.5552313,0.3864302,0.32582986,0.8431791
1.6232728,1.5552318,0.3864305,-0.06804097,-0.17607556
1.2460879,1.5554389,0.386296,0.30935097,0.80081326
1.3850358,1.5554386,0.3862959,0.17040288,0.4411201
1.2038927,1.5552311,0.38643008,0.3513384,0.90919006
1.3210702,1.5552335,0.38643068,0.23416328,0.60596454
1.5567704,1.5554378,0.38629588,-0.0013326406,-0.0034497925
1.2141832,1.555439,0.386296,0.34125578,0.8834049
1.4381841,1.5554384,0.38629588,0.11725426,0.30353484
1.6279931,1.5552287,0.38642985,-0.0727644,-0.1882991
1.3335937,1.5554397,0.38629594,0.22184598,0.5742902
1.1507078,1.5552325,0.38643053,0.40452468,1.0468239
2.089259,1.5554391,0.38629603,-0.5338198,-1.381893
1.6562084,1.5552286,0.38642988,-0.100979805,-0.2613147
1.4986079,1.5554383,0.38629583,0.056830406,0.14711629
1.5624661,1.5554396,0.38629603,-0.007026553,-0.018189555
1.704658,1.5552325,0.38643056,-0.1494255,-0.38668138
1.3217882,1.5552335,0.38643068,0.23344529,0.6041065
1.0344272,1.555231,0.38643023,0.5208038,1.3477305
1.5380765,1.555234,0.38643068,0.017157435,0.044399776
1.5009556,1.5554383,0.38629583,0.0544827,0.14103879
1.2470256,1.5554376,0.3862959,0.30841196,0.79838264
1.7285234,1.5552342,0.38643068,-0.17328918,-0.44843537
1.7818283,1.555233,0.38643065,-0.22659528,-0.5863802
1.7846069,1.5552323,0.38643068,-0.22937465,-0.59357256
1.6190616,1.5552325,0.38643056,-0.063829064,-0.16517602
1.2476262,1.5554383,0.38629583,0.3078121,0.79683
2.076279,1.5554389,0.38629594,-0.52084005,-1.3482928
1.2564274,1.5554383,0.38629577,0.29901087,0.7740465
1.2407731,1.5552328,0.3864304,0.31445968,0.813755
1.3685564,1.5552335,0.38643068,0.1866771,0.48308042
1.8175244,1.5552319,0.38643032,-0.2622925,-0.67875755
1.4166309,1.5554382,0.3862959,0.1388073,0.35932893
1.3951933,1.5552335,0.38643065,0.16004014,0.4141497
1.1316295,1.5552325,0.38643062,0.42360306,1.0961944
1.6888286,1.5554395,0.38629603,-0.13338912,-0.34530282
2.042544,1.5554385,0.38629594,-0.48710537,-1.2609643
2.0149064,1.5554385,0.38629594,-0.4594679,-1.1894194
1.2157758,1.5554383,0.38629583,0.33966243,0.8792806
1.5528209,1.5554383,0.38629588,0.0026173592,0.0067755296
1.6755412,1.5552293,0.38642997,-0.120311856,-0.31134194
1.5801313,1.555234,0.38643068,-0.024897337,-0.064428985
1.2747802,1.5554394,0.38629603,0.2806592,0.7265392
1.540968,1.5552332,0.38643065,0.014265299,0.03691555
1.3902543,1.5554383,0.386296,0.16518402,0.42760998
1.322509,1.5554392,0.38629594,0.23293018,0.6029838
1.159752,1.5552329,0.38643068,0.39548087,1.02342
1.6685033,1.5552316,0.38643017,-0.11327171,-0.29312336
1.4671638,1.5552332,0.38643053,0.08806944,0.22790498
1.2434675,1.5552309,0.3864302,0.3117634,0.8067781
1.8975307,1.5554382,0.38629577,-0.3420925,-0.8855715
1.90033,1.5554392,0.38629606,-0.3448907,-0.89281446
1.2728432,1.5552329,0.38643068,0.28238964,0.73076403
1.75686,1.5552324,0.38643065,-0.20162761,-0.5217692
1.6313194,1.5554388,0.38629594,-0.07588065,-0.19643138
1.8781459,1.5554378,0.3862957,-0.32270813,-0.83539146
2.1129482,1.555438,0.38629594,-0.55751014,-1.4432203
1.7894521,1.5554394,0.38629612,-0.23401272,-0.60578585
1.6341786,1.5554384,0.3862959,-0.07874024,-0.203834
1.6494805,1.5554384,0.38629583,-0.09404206,-0.24344571
